id,price,sales
577,-0.14848980305939366,0
578,-0.1834001973200239,0
579,1.1010002026684818,1
580,0.7800271353386294,0
581,-0.62944160405378,1
582,-1.1134361029729902,2
583,-0.06741002494685439,0
584,1.1614399816743937,1
585,-0.027529386267978004,2
586,1.7464350892279725,1
587,-0.7750702870734348,0
588,0.14164053766580517,0
589,-2.516303860965749,1
590,-0.5956678809102903,1
591,-0.30912131864186215,0
592,0.5109377744920892,2
593,1.7106618386711354,2
594,0.03494358936374005,0
595,1.4539175816088175,1
596,0.6616810764659825,2
597,0.9863521802120643,1
598,-0.466154856825928,1
599,1.3849913436486387,0
600,-1.072964278711645,1
601,0.49515861120031657,3
602,-0.952062100706259,1
603,-0.5181455523987548,2
604,-1.4614036047221062,0
605,-0.5163479086460222,0
606,0.35111689651096534,0
607,-0.06877046307863847,1
608,-1.3477649412536636,1
609,1.470739856691369,1
610,0.33722093830845856,0
611,1.0080654330757632,1
612,0.7852269196346882,0
613,-0.6648677669672133,1
614,-1.9450469586120391,0
615,-0.9154243682317061,0
616,1.2251558492732308,0
617,-1.053546073700315,1
618,0.8160436843240609,1
619,-0.6124069731288238,0
620,0.3931092448539835,0
621,-1.8239198526251938,2
622,1.167075165999964,1
623,-0.03966870009048212,1
624,0.8858257989659072,0
625,0.18986164938309566,1
626,0.7980637952989431,0
627,-0.10193203926360005,0
628,0.7433565435138623,1
629,-1.5095726842240433,0
630,-1.0807106924455065,1
631,0.7254740044815357,0
632,-0.039178256209496685,0
633,-0.22875417122021255,2
634,-0.17961229465135792,1
635,0.5017251093451655,2
636,-0.593343754242419,0
637,0.5103075967452559,1
638,-0.9157918490686792,1
639,-0.40725204301996576,0
640,0.9849516717192109,4
641,1.0712524278458908,0
642,-1.0971543602553622,0
643,0.8386347472283774,2
644,-1.039182322034903,1
645,0.7330232317190783,1
646,-1.8988120593192948,0
647,-1.1171106924391125,1
648,-0.5089722778228615,1
649,-0.16648595488595935,0
650,1.4236144293489872,0
651,0.9039991740035269,1
652,1.5754679085723808,1
653,1.2066078980355681,3
654,-0.2828635516348445,1
655,-0.2663268843187201,1
656,1.0689716222012626,0
657,0.040371431022839264,1
658,-0.15699367249331792,0
659,-1.3352027230151915,0
660,-0.10646012155553987,0
661,-2.7909964066938464,0
662,-0.45611755514868535,1
663,-0.9798902516618007,1
664,0.6925743475393558,0
665,-0.4786723564156615,0
666,-0.3290515493410809,0
667,1.3471054646704976,1
668,-1.0490677451686161,1
669,0.31665889515665435,2
670,-1.895266947476466,0
671,0.08972911744465112,0
672,0.41026574539684446,0
673,0.8598709717969121,1
674,-0.8986831933186461,1
675,0.3196569419445935,2
676,0.31815419967868935,0
677,-0.01923163409763723,1
678,0.15001627872780374,0
679,0.4635343217316655,0
680,0.39788042488185116,0
681,-0.9960108890883996,0
682,-1.1958615103244818,3
683,2.505980285318673,1
684,1.9197922864280879,0
685,-1.3916938760540336,0
686,0.4502177420378455,2
687,0.6274370827531105,1
688,0.7513372351604846,0
689,0.14039543644735017,2
690,-0.9268719392086243,3
691,-0.18242040636309756,1
692,-0.49112513779081807,2
693,0.1343731160397544,1
694,-0.26837130412057664,0
695,-0.13167562628701832,1
696,1.018552474767882,2
697,1.2305581999547246,0
698,-1.181103172771823,2
699,-0.45993010443458127,1
700,-0.7907999537751678,0
701,1.2237222119601092,1
702,-0.05936790254849916,2
703,1.4489894041582356,1
704,-0.4775808546567209,0
705,0.025999994185658175,1
706,-1.3486964467972422,2
707,1.3025355364861801,1
708,-0.36261208757725877,0
709,-1.4851564513254543,1
710,-0.5924612851532695,2
711,-2.304907937770138,1
712,-0.03181717269879145,3
713,0.11248774241419583,1
714,0.28807816700515054,0
715,1.498108183577034,1
716,-0.30097615395533844,0
717,0.8074559170052702,0
718,0.3122386890129999,0
719,-0.1933216404740039,1
720,-2.076802021923554,0
721,0.9475011673456759,2
722,-0.5039739491423175,0
723,0.017955891650826426,2
724,-1.2704607763854796,1
725,0.2829955338110016,1
726,0.10803081731234535,2
727,0.02941761897076564,2
728,-0.13479312929572362,2
729,1.0492182907525678,1
730,0.9662208625783415,3
731,0.7259168525208212,0
732,3.3210787561703645,2
733,-0.6002253303773148,1
734,-0.37951751553387963,0
735,-1.014803690858671,1
736,0.43598619629640983,2
737,-0.6874873930601744,2
738,-2.698361741666047,0
739,-1.2133381258287046,2
740,0.07225189915588459,1
741,1.0097873349475586,2
742,-1.5569415578650314,0
743,-0.6124421282843443,0
744,-0.13935180545092124,1
745,-0.7285374894247015,2
746,0.5311637934562251,0
747,0.004000841975375483,0
748,0.3212659144838316,4
749,-0.7252149257453662,1
750,1.5365363280210986,0
751,-3.7500875835609604E-4,3
752,1.2935496206633084,2
753,-0.43899766366627757,0
754,0.5900394641608302,0
755,-0.6793837829972343,2
756,-0.9509092510507696,0
757,-0.7043503315234588,1
758,-0.04586668606976747,2
759,-0.21873345896770915,1
760,1.5392070096550627,0
761,-1.1487042296369459,0
762,-1.0903383324548148,2
763,1.700188146645526,0
764,0.6087836589081088,0
765,-1.8814108671660597,0
766,0.4972690986459772,1
767,0.23733269933959658,1
768,-2.1444440467284505,0
769,-0.3695624253374333,3
770,-0.017454951836177974,0
771,0.7314025171250657,0
772,0.9544956665476875,1
773,0.09574677111013467,1
774,1.0334508032642373,0
775,-0.1462732746113538,2
776,-0.857496824739772,0
777,-0.934181843147949,1
778,0.542645294566316,0
779,-1.9581690855990108,2
780,0.6778075711198115,1
781,-1.1065730673918852,0
782,-0.3592240957107388,0
783,0.5053819027529176,1
784,1.2179409008013473,0
785,-1.9406809643648932,1
786,-0.806178211953457,0
787,0.04906169237310281,1
788,-0.596086334587662,0
789,0.8616231013412039,1
790,-2.0863905654565262,3
791,0.3618016405710469,0
792,0.425920176502816,0
793,0.049080397141630476,3
794,1.1022367325853422,0
795,-1.229574253546429,1
796,1.108616757989675,0
797,-0.7029204029101687,0
798,0.7255505180787332,0
799,-0.32420421948521105,1
800,0.8143431291489254,2
801,0.7804699297583744,2
802,-1.4640535735805917,2
803,-0.1544911938105286,0
804,-0.09243231854158614,1
805,-0.2378752654568325,1
806,-0.7556627651019651,1
807,1.8514378945735097,0
808,0.20909667657552103,1
809,1.5550159943330888,0
810,-0.5691486535119704,2
811,-1.061796761310848,3
812,0.13224777891978462,2
813,-0.5632366041174566,2
814,2.3901459623335115,0
815,0.24542284918911964,1
816,1.1525991350106037,1
817,-0.22423577212349852,1
818,-0.32606130576013626,1
819,-0.030911417604135967,2
820,0.35571726157601685,0
821,0.8495868450948219,1
822,-0.1221540151116833,1
823,-0.6808515740173174,2
824,-1.0678765764865552,1
825,-0.07667936270573186,0
826,0.5729627259567562,1
827,0.45794707630974174,2
828,-0.017817549053938987,0
829,-0.600138799235613,0
830,0.14676526338688947,2
831,0.5718048788649898,0
832,-0.03681765651702741,1
833,0.11236848879221897,1
834,-0.1505043256504516,0
835,0.9154992680625726,1
836,-0.4382002673386686,0
837,0.1855356209665554,2
838,0.3944280300121126,0
839,0.7255225582535588,3
840,1.4958847658844756,1
841,0.6754538092042119,0
842,0.5992132354592584,0
843,-1.4702370890213132,2
844,0.6064039443038369,0
845,2.293717612357178,0
846,-0.8300109855676734,1
847,-1.0195198494057163,2
848,-0.2146538422260227,0
849,1.0212481260989013,1
850,0.5247504922968238,3
851,-0.47712420646933207,0
852,-0.03599018172719132,1
853,1.0370389817739079,0
854,0.672619748121479,1
855,2.428876969522979,3
856,1.0056866803112163,0
857,0.3535672160026291,0
858,0.6147262758274484,0
859,-0.34898419091555255,0
860,-0.977773001532967,2
861,0.17195713216759081,0
862,0.4905610438096389,0
863,-1.395283025065327,2
864,-0.5223564651356952,0
865,-0.36925590182896817,1
866,0.2656424025142851,2
867,-0.2604660588653798,1
868,0.445096710344572,4
869,0.09811224622199123,0
870,1.0603275091568074,0
871,-1.7111676596244927,0
872,1.6571246380429256,1
873,1.4176740129993604,0
874,0.05031708614713537,0
875,0.6503232142523461,0
876,0.6065484004132948,0
877,-0.7372896277599319,1
878,0.16466506584920662,4
879,0.7781741790995664,1
880,0.30981675860748836,2
881,1.0513207678487513,1
882,0.09499611006916124,2
883,0.08075098862302005,0
884,-0.7678037460245601,3
885,-0.3645380497066375,0
886,-0.45971768103806804,3
887,1.7054835177554424,3
888,0.24050555214736213,0
889,-0.9994265013581795,1
890,0.3985983881614373,1
891,-0.1920036966310444,2
892,-3.053764380426305,1
893,0.4798523711538174,1
894,-1.5526987831768355,2
895,0.578464420256242,2
896,-0.96126359903051,0
897,-1.458324460393154,0
898,0.49434165098237876,1
899,-1.4941937652746844,3
900,-0.44669920347712,0
901,0.20437739492116297,2
902,0.612232523128053,0
903,0.7448845364406519,0
904,-0.036281288553702225,1
905,-0.8323953476886892,0
906,1.923815425970925,1
907,-0.6059813205385978,1
908,1.8035889814864974,2
909,-0.4525249732840256,1
910,1.1612856933418074,1
911,1.069965538950133,0
912,-1.0455342473768945,3
913,0.35528450700622954,1
914,0.7553920291908554,1
915,0.7009821215232441,0
916,-0.198937450283896,2
917,0.3019600454061449,3
918,-0.3946896809955576,1
919,-1.1718133792211223,0
920,0.9840122369402405,0
921,-0.5596814219185569,2
922,1.3797581916062172,1
923,0.6024509012396099,0
924,-0.8926466735128841,1
925,-0.16119831954123737,0
926,-0.28638491539517374,1
927,-0.8708876496519611,2
928,0.5014295898933301,0
929,-0.47861407386118443,2
930,1.6316915136307972,0
931,0.8608912410184296,1
932,-0.8801890645415797,0
933,-0.01900052154731654,0
934,-0.22676019216958399,2
935,-1.5645078538111965,2
936,0.9312556787681191,0
937,0.9498088152113293,1
938,0.9255012147023857,2
939,-0.4569878575935375,2
940,1.0689859716189178,3
941,-0.20975293542255413,0
942,0.9351477795910749,1
943,1.8125278151175406,0
944,0.14010988130475283,3
945,-1.4191487771444868,0
946,-0.31690119652834625,1
947,0.6409858663835063,5
948,1.2198743790306215,0
949,-1.133792035393578,1
950,-0.19054829766145195,1
951,0.23333912626012182,1
952,0.43499832426284113,1
953,0.9104236030030839,1
954,-0.9484396564537968,2
955,-0.4234782972255359,2
956,1.0079664776005783,0
957,0.3923349111243075,1
958,0.44838065078168743,1
959,1.1253234986642537,1
960,0.10405338970908944,1
961,0.5280034220718364,3
962,-0.3145638619172873,0
963,-1.3450100202683752,0
964,-1.2952578852810872,0
965,0.07432055368263171,1
966,-0.1995607179962165,1
967,-0.654603168524978,0
968,0.31801429641916884,0
969,-0.8902715521082489,0
970,0.11133726638297002,1
971,-0.019522558320273307,2
972,-0.8399889146122471,1
973,-2.298205880537852,0
974,1.456527386472777,0
975,0.3166372357039576,0
976,-2.664125939262139,2
977,-0.42642861763352236,1
978,0.39378773124931865,3
979,-0.22814069070045617,0
980,0.5803301126032293,0
981,-0.9732675852492401,0
982,0.1751677292180687,0
983,-0.053483692735156345,1
984,-0.1830619869619735,1
985,-0.22102890178833562,0
986,0.19975955519262756,0
987,0.9327214136880919,1
988,-0.5301198002000516,0
989,-0.4072400240119308,1
990,0.16056499174251157,1
991,-0.12014997562874898,0
992,0.38560229234432525,0
993,0.7182907357543429,1
994,1.2911889028508758,1
995,-0.11644414827166405,0
996,-2.2772979966603657,3
997,-0.06962453945512911,0
998,0.35387042688284037,1
999,-0.18695501653274957,0
